OID|DISBURSEMENT_TYPE|PURPOSE|DATE|AMOUNT|PAYER_PAYEE_ID|RPT_ID
4144390|504|Software Consultant|2020-07-10|6250|2721213|738929
4144391|504|Software Consultant|2020-07-10|11900|2721213|738929
4144392|504|Software Consultant|2020-07-01|6400|2721213|738929
4144393|504|Software Consultant|2020-07-09|10800|2721213|738929
4132839|505|Convention|2020-01-24|155|2713206|737841
4132840|505|Convention|2019-10-02|153|2713207|737841
4132841|505|Convention - Suite Dining Room|2019-10-01|500|2713208|737841
4132842|505|Convention|2019-10-15|313|2713209|737841
4132843|505|Convention|2020-01-15|232|2713210|737841
4132844|505|Convention|2019-10-01|203|2713211|737841
4132845|505|Convention|2019-11-01|303|2713211|737841
4132846|505|Convention|2020-02-24|303|2713211|737841
4132847|505|Convention|2019-10-01|254|2713212|737841
4132848|505|Registration as Lobbyist|2019-12-19|250|2713213|737841
4132849|505|Convention|2019-10-01|309|2713214|737841
4132850|505|Convention|2020-01-17|175|2713215|737841
4132851|505|Convention|2019-12-16|260|2713216|737841
4132852|505|Convention|2020-01-22|174|2713216|737841
4132853|505|Convention|2020-01-24|322|2713216|737841
4132854|505|Convention|2020-01-22|106|2713217|737841
4132855|505|Convention|2019-10-01|1375|2713218|737841
4132856|505|Convention|2019-10-26|934|2713219|737841
4132857|505|Convention|2019-11-15|297|2713220|737841
4132858|505|Convention|2020-01-10|147|2713220|737841
4132859|504|Cell Phone|2019-10-18|256|2713221|737841
4132860|504|Cell Phone|2019-11-18|260|2713221|737841
4132861|504|Cell Phone|2019-12-17|260|2713221|737841
4132862|504|Cell Phone|2020-01-17|219|2713221|737841
4132863|504|Cell Phone|2020-02-17|218|2713221|737841
4132864|504|Cell Phone|2020-03-21|218|2713221|737841
4132865|504|Cell Phone|2020-04-13|218|2713221|737841
4132866|504|Cell Phone|2020-05-11|218|2713221|737841
4132867|504|Cell Phone|2020-06-15|218|2713221|737841
4132868|504|Cell Phone|2020-07-15|219|2713221|737841
4132869|504|Cell Phone|2020-08-14|219|2713221|737841
4132870|504|Cell Phone|2020-09-15|219|2713221|737841
4132871|504|Computer Consulting|2020-02-11|135|2713222|737841
4132872|504|Auto Expense|2020-06-01|31|2713223|737841
4132873|504|Office Supplies|2020-06-01|132|2713223|737841
4132874|504|Auto Expense|2020-07-15|34|2713223|737841
4132875|504|Meeting|2020-07-15|20|2713223|737841
4132876|504|Office Supplies|2020-07-15|10|2713223|737841
4132877|504|Auto Expense|2020-08-06|59|2713223|737841
4132878|504|Meeting|2020-08-06|7|2713223|737841
4132879|504|Office Supplies|2020-08-06|64|2713223|737841
4132880|504|Auto Expense|2020-09-03|66|2713223|737841
4132881|504|Office Supplies|2020-09-03|78|2713223|737841
4132882|504|Sponsorship|2019-12-17|1000|2713224|737841
4132883|504|Vehicle Tax|2019-11-01|358|2713225|737841
4132884|504|Sponsorship|2019-12-17|1000|2713226|737841
4132885|504|W C Insurance|2020-06-05|415|2713227|737841
4132886|504|Meeting|2020-08-06|500|2713228|737841
4132887|504|Annual Dues|2020-01-11|25|2713229|737841
4132888|504|Annual Dues|2020-07-14|150|2713230|737841
4132889|504|Parking|2019-10-03|68|2713231|737841
4132890|504|Bonding Program|2019-12-26|1000|2713232|737841
4132891|504|Dues|2020-09-03|850|2713233|737841
4132892|504|Subscription|2019-12-10|4|2713234|737841
4132893|504|Subscription|2020-01-03|4|2713234|737841
4132894|504|Subscription|2020-02-04|4|2713234|737841
4132895|504|Subscription|2020-04-07|4|2713234|737841
4132896|504|Subscription|2020-05-11|4|2713234|737841
4132897|504|Subscription|2020-06-01|8|2713234|737841
4132898|504|Subscription|2020-07-15|4|2713234|737841
4132899|504|Subscription|2020-08-06|4|2713234|737841
4132900|504|Subscription|2020-09-03|4|2713234|737841
4132901|504|Equipment Rental|2019-10-03|138|2713235|737841
4132902|504|Equipment Rental|2020-01-11|138|2713235|737841
4132903|504|Equipment Rental|2020-04-02|138|2713235|737841
4132904|504|Equipment Rental|2020-07-15|138|2713235|737841
4132905|504|BR 72 Review|2020-02-11|364|2713236|737841
4132906|504|Legislative Bill Review|2020-04-07|1702|2713236|737841
4132907|504|Meter Postage|2020-03-21|159|2713237|737841
4132908|504|Meter Postage|2020-05-11|175|2713237|737841
4132909|504|Accounting|2019-12-19|6250|2713238|737841
4132910|504|Accounting|2020-01-20|2625|2713238|737841
4132911|504|Accounting|2020-03-06|525|2713238|737841
4132912|504|Accounting|2020-04-02|525|2713238|737841
4132913|504|Accounting|2020-05-11|525|2713238|737841
4132914|504|Accounting|2020-06-01|525|2713238|737841
4132915|504|Accounting|2020-07-13|525|2713238|737841
4132916|504|Accounting|2020-08-06|525|2713238|737841
4132917|504|Accounting|2020-09-08|525|2713238|737841
4132918|504|Office Supplies|2020-05-11|542|2713239|737841
4132919|504|Printing|2020-04-02|300|2713240|737841
4132920|504|Printing|2020-06-11|150|2713240|737841
4132921|504|Liability Ins|2019-12-17|2000|2713241|737841
4132922|504|Liability Ins|2020-08-24|1130|2713241|737841
4132923|504|Renew Insurance|2020-04-07|2224|2713242|737841
4132924|504|Sponsorship|2020-01-15|500|2713243|737841
4132925|504|Maintenance|2020-01-03|60|2713244|737841
4132926|504|Legal Services|2020-02-11|315|2713245|737841
4132927|504|Legal Services|2020-05-12|500|2713245|737841
4132928|504|Legal Services|2020-08-24|444|2713245|737841
4130584|501|QUARTERLY RETAINER FEE|2019-10-01|15000|2711581|737325
4130585|501|ARBITRATION|2019-10-10|5865|2711581|737325
4130586|504|REIMBURSEMENT OF SHARED EXPENSES|2020-03-31|53924|2711583|737325
4130587|504|UNION LIABILITY INSURANCE|2019-12-02|9755|2711586|737325
4130588|505|LODGING ACCOMDATIONS FOR ILA CONVENTION|2019-08-19|6873|2711588|737325
4084712|505|12/31/19 audit and prep of forms 990 and LM-2|2020-03-25|15000|2683258|735036
4084713|504|Accounting services 1/19 - 3/20|2020-03-18|6123|2683259|735036
4084714|501|Legal services 11/19-2/20|2020-03-25|12153|2683261|735036
4084715|501|Legal services 4/20|2020-06-10|8327|2683261|735036
4100139|505|LEGAL SERVICES|2020-05-01|14505|2695417|736331
4100140|505|LEGAL SERVICES|2020-06-01|14416|2695417|736331
4100141|505|LEGAL SERVICES|2019-07-01|14692|2695417|736331
4100142|505|LEGAL SERVICES|2019-08-01|14966|2695417|736331
4100143|505|LEGAL SERVICES|2019-09-01|14557|2695417|736331
4100144|505|LEGAL SERVICES|2019-10-01|15551|2695417|736331
4100145|505|LEGAL SERVICES|2019-11-01|15414|2695417|736331
4100146|505|LEGAL SERVICES|2019-12-01|18438|2695417|736331
4100147|505|LEGAL SERVICES|2020-01-01|14569|2695417|736331
4100148|505|LEGAL SERVICES|2020-02-01|14790|2695417|736331
4100149|505|LEGAL SERVICES|2020-03-01|14790|2695417|736331
4100150|505|LEGAL SERVICES|2020-04-01|14534|2695417|736331
4100151|504|AUDIT FEES|2019-09-27|12000|2695424|736331
4100152|504|AUDIT FEES|2020-01-27|5750|2695424|736331
4100153|504|FLOORING|2019-07-10|5000|2695428|736331
4100154|504|FLOORING|2020-05-15|8411|2695428|736331
4100155|505|CONFERENCE|2019-10-02|21889|2695431|736331
4100156|505|TRAVEL CONFERENCE|2019-09-16|8545|2695434|736331
4074267|504|AUDIT, 990, & LM2 YE 4/30/19|2019-08-19|8500|2674488|732603
4072582|501|Legal Services|2019-07-22|7455|2673072|732216
4072583|501|Legal Services|2019-11-06|9136|2673072|732216
4072584|501|Legal Services|2020-03-18|9458|2673072|732216
4072585|505|Preparation of Form LM-2, 990 and accting services|2019-08-15|6500|2673074|732216
4072586|505|Preparation of Form LM-2, 990 and accting services|2020-01-08|8000|2673074|732216
4141626|504|PROPERTY INSURANCE|2019-11-11|9061|2718715|738442
4141627|504|PROPERTY TAXES|2019-10-02|15659|2718716|738442
4141628|504|PROPERTY TAXES|2020-05-12|15357|2718716|738442
4141629|504|PROPERTY TAXES|2020-09-30|15357|2718716|738442
4097636|505|Election services|2020-03-02|7165|2693945|736248
4097637|501|Representation|2019-06-14|15000|2693948|736248
4097638|501|Representation|2019-08-01|5000|2693948|736248
4097639|501|Representation|2019-09-03|6000|2693948|736248
4097640|501|Representation|2019-10-02|6500|2693948|736248
4097641|501|Representation|2019-10-31|5000|2693948|736248
4097642|501|Representation|2020-01-23|6000|2693948|736248
4097643|504|Insurance|2019-08-19|10344|2693950|736248
4091198|501|LEGAL FEES|2019-07-23|205064|2689165|735960
4091199|501|LEGAL FEES|2019-07-30|288181|2689165|735960
4091200|501|LEGAL FEES|2019-08-13|130576|2689165|735960
4091201|501|LEGAL FEES|2019-08-20|157194|2689165|735960
4091202|501|LEGAL FEES|2019-10-29|269409|2689165|735960
4091203|501|LEGAL FEES|2019-11-12|155985|2689165|735960
4091204|501|LEGAL FEES|2020-01-02|208463|2689165|735960
4091205|501|LEGAL FEES|2020-01-14|160332|2689165|735960
4091206|501|LEGAL FEES|2020-02-18|151889|2689165|735960
4091207|501|LEGAL FEES |2020-03-24|188724|2689165|735960
4091208|501|LEGAL FEES|2020-04-21|188164|2689165|735960
4091209|501|DEPOSIT TO ATTORNEY TRUST ACCOUNT|2020-02-04|20400|2689165|735960
4091210|501|DEPOSIT TO ATTORNEY TRUST ACCOUNT|2020-03-03|9600|2689165|735960
4091211|501|SUBSCRIPTION|2019-07-10|5014|2689166|735960
4091212|501|SUBSCRIPTION|2019-10-15|5013|2689166|735960
4091213|501|SUBSCRIPTION|2020-02-11|5109|2689166|735960
4091214|501|SUBSCRIPTION|2020-04-07|5109|2689166|735960
4091215|501|PRINTING DUES RECEIPTS AND CBA DOCUMENTS|2020-03-24|10104|2689167|735960
4091216|501|POSTAGE|2019-10-08|5000|2689168|735960
4091217|501|POSTAGE|2019-11-19|5537|2689168|735960
4091218|501|POSTAGE|2020-02-19|5000|2689168|735960
4091219|501|POSTAGE|2020-06-16|5000|2689168|735960
4091220|501|POSTAGE|2019-08-20|6055|2689169|735960
4091221|501|POSTAGE|2020-03-03|6249|2689169|735960
4091222|501|PRINTING|2019-07-02|7633|2689170|735960
4091223|501|CELL PHONE SERVICE CHARGES|2019-07-02|5778|2689171|735960
4091224|501|CELL PHONE SERVICE CHARGES|2020-03-24|5802|2689171|735960
4091225|501|CELL PHONE SERVICE CHARGES|2020-05-12|7312|2689171|735960
4091226|503|SPONSORSHIP|2020-06-02|150000|2689172|735960
4091227|503|DONATION|2020-02-25|10000|2689173|735960
4091228|503|DONATION|2019-09-17|20000|2689174|735960
4091229|503|DONATION|2020-02-18|30000|2689174|735960
4091230|503|DONATION|2020-06-09|67616|2689174|735960
4091231|503|DONATION|2019-08-06|5750|2689175|735960
4091232|503|DONATION|2019-07-23|5000|2689176|735960
4091233|503|DONATION|2019-10-01|5000|2689177|735960
4091234|504|ASSOCIATION FEES|2019-07-02|5212|2689178|735960
4091235|504|ASSOCIATION FEES|2019-07-30|5212|2689178|735960
4091236|504|ASSOCIATION FEES|2019-08-27|5212|2689178|735960
4091237|504|ASSOCIATION FEES|2019-09-17|6298|2689178|735960
4091238|504|ASSOCIATION FEES|2019-10-29|6298|2689178|735960
4091239|504|ASSOCIATION FEES|2019-11-26|6298|2689178|735960
4091240|504|ASSOCIATION FEES|2020-01-02|6298|2689178|735960
4091241|504|ASSOCIATION FEES|2020-01-21|6298|2689178|735960
4091242|504|ASSOCIATION FEES|2020-02-25|6298|2689178|735960
4091243|504|ASSOCIATION FEES|2020-03-24|6298|2689178|735960
4091244|504|ASSOCIATION FEES|2020-04-21|6298|2689178|735960
4091245|504|ASSOCIATION FEES|2020-05-26|6298|2689178|735960
4091246|504|ASSOCIATION FEES|2020-06-02|7049|2689178|735960
4091247|504|AUDIT FEE|2020-05-12|5900|2689180|735960
4091248|504|AUDIT FEE|2019-10-08|15000|2689180|735960
4091249|501|FORENSIC/INVESTIGATIVE SERVICES|2019-11-26|42273|2689181|735960
4091250|504|COMPUTER SUPPORT|2019-07-02|8125|2689182|735960
4091251|504|COMPUTER SUPPORT|2019-07-23|10620|2689182|735960
4091252|504|COMPUTER SUPPORT|2019-08-20|7040|2689182|735960
4091253|504|COMPUTER SUPPORT|2019-09-17|7000|2689182|735960
4091254|504|COMPUTER SUPPORT|2019-10-15|7000|2689182|735960
4091255|504|COMPUTER SUPPORT|2019-11-19|9063|2689182|735960
4091256|504|COMPUTER SUPPORT|2020-01-14|7322|2689182|735960
4091257|504|COMPUTER SUPPORT|2020-01-21|7322|2689182|735960
4091258|504|COMPUTER SUPPORT|2020-03-03|8036|2689182|735960
4091259|504|COMPUTER SUPPORT|2020-03-10|8091|2689182|735960
4091260|504|COMPUTER SUPPORT|2020-04-14|9686|2689182|735960
4091261|504|COMPUTER SUPPORT|2020-05-12|8036|2689182|735960
4091262|504|COMPUTER SUPPORT|2020-06-16|8641|2689182|735960
4091263|504|LEGAL FEES|2019-10-29|13162|2689183|735960
4091264|504|COMPUTER SOFTWARE|2019-07-10|5681|2689184|735960
4091265|504|INSURANCE PREMIUM|2019-11-05|123784|2689185|735960
4091266|504|TELEPHONE SERVICE|2019-11-12|6296|2689186|735960
4091267|504|TELEPHONE SERVICE|2019-12-10|5499|2689186|735960
4091268|504|TELEPHONE SERVICE|2020-01-06|5495|2689186|735960
4091269|504|TELEPHONE SERVICE|2020-02-11|5773|2689186|735960
4091270|504|TELEPHONE SERVICE|2020-03-16|5516|2689186|735960
4091271|504|TELEPHONE SERVICE|2020-04-21|5663|2689186|735960
4091272|504|TELEPHONE SERVICE|2020-05-26|5757|2689186|735960
4091273|504|TELEPHONE SERVICE|2020-06-16|5742|2689186|735960
4091274|504|TELEPHONE SERVICE|2019-07-10|5481|2689186|735960
4091275|504|TELEPHONE SERVICE|2019-08-13|5482|2689186|735960
4091276|504|TELEPHONE SERVICE|2019-09-10|5464|2689186|735960
4091277|504|TELEPHONE SERVICE|2019-10-08|5460|2689186|735960
4091278|504|SECURE CLOUD STORAGE|2020-02-04|6759|2689187|735960
4091279|504|SECURE CLOUD STORAGE|2020-05-26|5466|2689187|735960
4091280|504|SECURE CLOUD STORAGE|2020-01-14|5469|2689187|735960
4091281|504|SECURE CLOUD STORAGE|2019-11-05|5469|2689187|735960
4091282|504|INSURANCE PREMIUM|2019-08-27|15997|2689189|735960
4091283|505|CONSULTING RE GRANT FOR MEMBER TRAINING|2019-07-30|9435|2689195|735960
4091284|505|CONSULTING RE GRANT FOR MEMBER TRAINING|2019-08-20|11415|2689195|735960
4091285|505|CONSULTING RE GRANT FOR MEMBER TRAINING|2019-10-01|17255|2689195|735960
4091286|505|CONSULTING RE GRANT FOR MEMBER TRAINING|2019-11-12|7490|2689195|735960
4091287|505|CONSULTING RE GRANT FOR MEMBER TRAINING|2019-12-10|9170|2689195|735960
4091288|505|CONSULTING RE GRANT FOR MEMBER TRAINING|2019-12-17|9280|2689195|735960
4091289|505|CONSULTING RE GRANT FOR MEMBER TRAINING|2020-02-25|7155|2689195|735960
4091290|505|CONSULTING RE GRANT FOR MEMBER TRAINING|2020-04-14|7040|2689195|735960
4091291|504|INVESTMENT MANAGEMENT FEE|2019-09-30|19642|2689196|735960
4091292|504|INVESTMENT MANAGEMENT FEE|2019-12-31|19916|2689196|735960
4091293|504|INVESTMENT MANAGEMENT FEE|2020-03-31|21042|2689196|735960
4091294|504|INVESTMENT MANAGEMENT FEE|2020-06-30|17417|2689196|735960
4091295|504|INSURANCE PREMIUM|2019-10-01|50891|2689197|735960
4091296|505|ADVERTISING/WEBSITE DESIGN/SUPPORT|2019-07-16|20560|2689199|735960
4091297|505|ADVERTISING/WEBSITE DESIGN/SUPPORT|2019-08-20|29195|2689199|735960
4091298|505|ADVERTISING/WEBSITE DESIGN/SUPPORT|2019-09-17|13249|2689199|735960
4091299|505|ADVERTISING/WEBSITE DESIGN/SUPPORT|2019-10-15|22292|2689199|735960
4091300|505|ADVERTISING/WEBSITE DESIGN/SUPPORT|2019-11-19|19122|2689199|735960
4091301|505|ADVERTISING/WEBSITE DESIGN/SUPPORT|2019-12-17|36800|2689199|735960
4091302|505|ADVERTISING/WEBSITE DESIGN/SUPPORT|2020-01-02|6248|2689199|735960
4091303|505|ADVERTISING/WEBSITE DESIGN/SUPPORT|2020-01-21|42322|2689199|735960
4091304|505|ADVERTISING/WEBSITE DESIGN/SUPPORT|2020-02-25|40014|2689199|735960
4091305|505|ADVERTISING/WEBSITE DESIGN/SUPPORT|2020-03-24|25600|2689199|735960
4091306|505|ADVERTISING/WEBSITE DESIGN/SUPPORT|2020-04-21|35995|2689199|735960
4091307|505|ADVERTISING/WEBSITE DESIGN/SUPPORT|2020-05-19|24328|2689199|735960
4091308|505|ADVERTISING/WEBSITE DESIGN/SUPPORT|2020-06-23|21508|2689199|735960
4091309|505|LEGAL FEES|2019-07-23|46752|2689201|735960
4091310|505|LEGAL FEES|2019-07-30|64846|2689201|735960
4091311|505|LEGAL FEES|2019-08-13|17437|2689201|735960
4091312|505|LEGAL FEES|2019-08-20|51279|2689201|735960
4091313|505|LEGAL FEES|2019-10-29|140077|2689201|735960
4091314|505|LEGAL FEES|2019-11-12|58847|2689201|735960
4091315|505|LEGAL FEES|2020-01-02|54008|2689201|735960
4091316|505|LEGAL FEES|2020-01-14|47053|2689201|735960
4091317|505|LEGAL FEES|2020-02-18|42556|2689201|735960
4091318|505|LEGAL FEES|2020-03-24|39946|2689201|735960
4091319|505|LEGAL FEES|2020-04-21|53649|2689201|735960
4091320|505|40TH ANNIVERSARY DINNER|2020-06-30|7259|2689202|735960
4091321|505|MEMBERSHIP MEETING|2019-09-24|66922|2689203|735960
4091322|505|MEMBERSHIP MEETING|2019-12-17|72849|2689203|735960
4091323|505|MEMBERSHIP MEETING|2020-01-14|38236|2689203|735960
4091324|505|APPRENTICE TRAINING|2019-07-02|7248|2689204|735960
4091325|505|APPRENTICE TRAINING|2019-09-17|7248|2689204|735960
4091326|505|APPRENTICE TRAINING|2020-01-02|14497|2689204|735960
4091327|505|IUOE WINTER MEETING|2020-02-11|39437|2689205|735960
4091328|505|NESC CONVENTION|2019-09-17|19326|2689206|735960
4091329|504|ACCOUNTING FEE|2019-08-06|12338|2689207|735960
4091330|504|ACCOUNTING FEE|2019-12-03|19237|2689207|735960
4091331|504|ACCOUNTING FEE|2020-02-04|11775|2689207|735960
4091332|504|ACCOUNTING FEE|2020-06-30|11933|2689207|735960
4091333|505|PRINTING |2020-03-03|5118|2689209|735960
4091334|505|PRINTING|2020-06-30|5427|2689209|735960
4091335|501|T-SHIRTS FOR RAT PATROL|2020-01-06|7037|2689210|735960
4091336|505|TRAINING |2019-08-27|17180|2689211|735960
4091337|505|TRAINING |2020-02-11|66540|2689211|735960
4091338|505|TRAINING|2020-04-28|30680|2689211|735960
4091339|503|SPONSORSHIP FOR PROGRAMMING|2020-03-31|15000|2689212|735960
4091340|505|BACKGROUND CHECKS OF OFFICERS|2019-07-10|14500|2689214|735960
4091341|504|SAFETY VESTS FOR MEMBERS|2019-08-13|9660|2689215|735960
4091342|504|HAND SANITIZER FOR MEMBERS|2020-05-08|16207|2689216|735960
4091343|501|ARBITRATION FEE|2020-04-07|5208|2689217|735960
4091344|505|CONEXPO TRADE SHOW|2019-11-05|11519|2689218|735960
4091345|505|CONEXPO TRADE SHOW|2020-04-07|12057|2689219|735960
4091346|504|SOFT SHELL FLEECES FOR MEMBERS|2020-03-16|5741|2689220|735960
4091347|503|SPONSOR EDUCATIONAL PROGRAMS|2020-03-31|35000|2689222|735960
4091348|503|DONATION|2019-10-29|5000|2689223|735960
4091349|504|CALENDAR FOR MEMBERS|2019-11-05|21525|2689225|735960
4091350|504|CALENDAR FOR MEMBERS|2019-12-17|21525|2689225|735960
4091351|503|DONATION|2020-02-25|25000|2689226|735960
4091352|505|MEMBERSHIP MEETING|2019-12-10|5944|2689230|735960
4091353|503|DONATION|2020-02-25|100000|2689235|735960
4091354|503|DONATION TO PURCHASE MOBILE TRAILERS|2020-05-19|227000|2689235|735960
4091355|504|COMPUTER SOFTWARE|2020-02-18|5976|2689236|735960
4091356|504|CUSTOM COINS FOR MEMBERS|2020-01-14|5905|2689237|735960
4091357|504|RENT|2019-07-02|8202|2689239|735960
4091358|504|ADMINISTRATION|2019-07-02|12023|2689239|735960
4091359|504|ADMINISTRATION|2019-07-10|11201|2689239|735960
4091360|504|RENT|2019-07-30|8202|2689239|735960
4091361|504|RENT|2019-08-27|8202|2689239|735960
4091362|504|ADMINISTRATION|2019-08-27|5598|2689239|735960
4091363|504|RENT|2019-09-17|8202|2689239|735960
4091364|504|ADMINISTRATION|2019-10-01|5626|2689239|735960
4091365|504|ADMINISTRATION|2019-10-15|5533|2689239|735960
4091366|504|RENT|2019-10-29|8202|2689239|735960
4091367|504|RENT|2019-11-26|8202|2689239|735960
4091368|504|RENT|2020-01-02|8202|2689239|735960
4091369|504|RENT|2020-01-21|8202|2689239|735960
4091370|504|RENT|2020-02-25|8202|2689239|735960
4091371|504|ADMINISTRATION|2020-02-25|29440|2689239|735960
4091372|504|ADMINISTRATION|2020-03-03|12663|2689239|735960
4091373|504|ADMINISTRATION|2020-03-10|6398|2689239|735960
4091374|504|RENT|2020-03-24|8202|2689239|735960
4091375|504|RENT|2020-04-21|8202|2689239|735960
4091376|504|ADMINISTRATION|2020-04-21|12320|2689239|735960
